user_id,item_id,rank
709042,12719,7
709042,14414,8
709042,5693,9
709042,16166,10
709042,14388,11
709042,6458,12
709042,1287,13
709042,16270,14
709042,9524,15
709042,1267,16
709042,15464,17
709042,10772,18
709042,657,19
709042,9211,20
520182,14414,1
520182,12719,2
520182,657,3
520182,3734,4
520182,5906,5
520182,5693,6
520182,1287,7
520182,15464,8
520182,6458,9
520182,10772,10
520182,1819,11
520182,13865,12
520182,16270,13
520182,11237,14
520182,9465,15
520182,16166,16
520182,9169,17
520182,830,18
520182,1024,19
520182,14655,20
155635,1287,1
155635,657,2
155635,1819,3
155635,14414,4
155635,12719,5
155635,13865,6
155635,11237,7
155635,5906,8
155635,9169,9
155635,5693,10
155635,14388,11
155635,6458,12
155635,15464,13
155635,16166,14
155635,12501,15
155635,3734,16
155635,10772,17
155635,16270,18
155635,9465,19
155635,830,20
882965,6837,1
882965,12719,2
882965,7671,3
882965,15464,4
882965,10772,5
882965,14414,6
882965,1287,7
882965,13865,8
882965,5693,9
882965,657,10
882965,16166,11
882965,11237,12
882965,3734,13
882965,8636,14
882965,9211,15
882965,6458,16
882965,1844,17
882965,16270,18
882965,9728,19
882965,1819,20
825186,599,1
825186,6837,2
825186,14414,3
825186,602,4
825186,7671,5
825186,5945,6
825186,12719,7
825186,830,8
825186,16259,9
825186,6458,10
825186,2931,11
825186,10191,12
825186,11103,13
825186,13074,14
825186,5249,15
825186,3446,16
825186,2609,17
825186,3495,18
825186,11940,19
825186,6853,20
544301,6837,1
544301,14414,2
544301,5906,3
544301,10772,4
544301,5693,5
544301,6458,6
544301,3734,7
544301,11778,8
544301,3360,9
544301,1819,10
544301,1287,11
544301,13865,12
544301,15464,13
544301,657,14
544301,16270,15
544301,16166,16
544301,9465,17
544301,11237,18
544301,13384,19
544301,8636,20
413118,6837,1
413118,3734,2
413118,7671,3
413118,13865,4
413118,12719,5
413118,8636,6
413118,657,7
413118,11237,8
413118,1287,9
413118,5693,10
413118,15464,11
413118,10772,12
413118,142,13
413118,16166,14
413118,1844,15
413118,7571,16
413118,3182,17
413118,9728,18
413118,11778,19
413118,14703,20
124152,14414,1
124152,657,2
124152,3734,3
124152,5906,4
124152,5693,5
124152,15464,6
124152,1819,7
124152,10772,8
124152,1287,9
124152,16166,10
124152,13865,11
124152,9169,12
124152,6837,13
124152,6458,14
124152,9465,15
124152,16270,16
124152,11237,17
124152,12501,18
124152,14655,19
124152,142,20
410327,657,1
410327,1287,2
410327,14414,3
410327,1819,4
410327,12719,5
410327,16244,6
410327,11237,7
410327,9466,8
410327,3734,9
410327,13955,10
410327,5906,11
410327,9169,12
410327,10772,13
410327,9524,14
410327,13865,15
410327,6837,16
410327,9211,17
410327,6458,18
410327,5693,19
410327,830,20
325031,14414,1
325031,12719,2
325031,15487,3
325031,1678,4
325031,14388,5
325031,9211,6
325031,9524,7
325031,5693,8
325031,2775,9
325031,2323,10
325031,9465,11
325031,11237,12
325031,657,13
325031,3071,14
325031,6458,15
325031,1287,16
325031,15464,17
325031,8414,18
325031,3718,19
325031,1554,20
553590,599,1
553590,386,2
553590,12719,3
553590,9524,4
553590,312,5
553590,5693,6
553590,2323,7
553590,15464,8
553590,11237,9
553590,657,10
553590,14414,11
553590,10786,12
553590,1554,13
553590,13108,14
553590,1287,15
553590,602,16
553590,10772,17
553590,11778,18
553590,16166,19
553590,3182,20
669909,9169,1
669909,12719,2
669909,15464,3
669909,1024,4
669909,14414,5
669909,1819,6
669909,7671,7
669909,1287,8
669909,657,9
669909,6837,10
669909,5906,11
669909,6458,12
669909,14388,13
669909,11237,14
669909,13955,15
669909,16166,16
669909,5693,17
669909,830,18
669909,9465,19
669909,11778,20
231877,599,1
231877,1523,2
231877,602,3
231877,14414,4
231877,7671,5
231877,11103,6
231877,6837,7
231877,3734,8
231877,12719,9
231877,6988,10
231877,9820,11
231877,3784,12
231877,4207,13
231877,13865,14
231877,6422,15
231877,1287,16
231877,9211,17
231877,9465,18
231877,6458,19
231877,3446,20
744556,6837,1
744556,3734,2
744556,1024,3
744556,12719,4
744556,1287,5
744556,7671,6
744556,657,7
744556,13865,8
744556,14388,9
744556,14414,10
744556,9211,11
744556,15464,12
744556,6458,13
744556,11237,14
744556,1819,15
744556,5693,16
744556,10772,17
744556,16166,18
744556,3182,19
744556,8636,20
283385,599,1
283385,602,2
283385,7671,3
283385,460,4
283385,12719,5
283385,14414,6
283385,11103,7
283385,11399,8
283385,4207,9
283385,6837,10
283385,6334,11
283385,2239,12
283385,11237,13
283385,16336,14
283385,6458,15
283385,9465,16
283385,3237,17
283385,16298,18
283385,3446,19
283385,1287,20
535427,14388,1
535427,1024,2
535427,6458,3
535427,12719,4
535427,7671,5
535427,9465,6
535427,14414,7
535427,9211,8
535427,9524,9
535427,599,10
535427,11237,11
535427,3784,12
535427,3495,13
535427,11103,14
535427,3446,15
535427,6837,16
535427,15464,17
535427,5693,18
535427,657,19
535427,4207,20
53144,3734,1
53144,13865,2
53144,512,3
53144,7626,4
53144,456,5
53144,1024,6
53144,14317,7
53144,12173,8
53144,12719,9
53144,6837,10
53144,7671,11
53144,1287,12
53144,657,13
53144,10772,14
53144,11310,15
53144,14414,16
53144,3784,17
53144,4436,18
53144,16166,19
53144,3935,20
949139,1024,1
949139,6837,2
949139,7671,3
949139,12719,4
949139,10772,5
949139,5693,6
949139,14414,7
949139,16166,8
949139,14388,9
949139,15464,10
949139,1287,11
949139,657,12
949139,6458,13
949139,11778,14
949139,8636,15
949139,1819,16
949139,9211,17
949139,13865,18
949139,3734,19
949139,16270,20
573269,1024,1
573269,7671,2
573269,1678,3
573269,12719,4
573269,14414,5
573269,9524,6
573269,1287,7
573269,14230,8
573269,11237,9
573269,14388,10
573269,657,11
573269,10436,12
573269,5693,13
573269,9211,14
573269,15464,15
573269,9465,16
573269,1554,17
573269,2625,18
573269,12637,19
573269,6837,20
217448,1287,1
217448,14414,2
217448,657,3
217448,12719,4
217448,5693,5
217448,6837,6
217448,16166,7
217448,15464,8
217448,10772,9
217448,3734,10
217448,7671,11
217448,8636,12
217448,1819,13
217448,9728,14
217448,13865,15
217448,12501,16
217448,11237,17
217448,16270,18
217448,9169,19
217448,6458,20
734719,11103,1
734719,599,2
734719,7671,3
734719,12719,4
734719,6837,5
734719,14388,6
734719,4207,7
734719,14414,8
734719,3805,9
734719,11940,10
734719,6458,11
734719,9465,12
734719,13865,13
734719,1708,14
734719,15673,15
734719,15464,16
734719,5693,17
734719,11237,18
734719,2288,19
734719,1287,20
1074212,1895,1
1074212,6837,2
1074212,14388,3
1074212,1678,4
1074212,9211,5
1074212,1817,6
1074212,2323,7
1074212,10436,8
1074212,6458,9
1074212,9465,10
1074212,15464,11
1074212,2775,12
1074212,11237,13
1074212,5693,14
1074212,657,15
1074212,1287,16
1074212,11778,17
1074212,12719,18
1074212,14245,19
1074212,16166,20
535644,3446,1
535644,3552,2
535644,14260,3
535644,10191,4
535644,180,5
535644,7671,6
535644,11103,7
535644,15687,8
535644,5249,9
535644,3495,10
535644,6837,11
535644,11940,12
535644,6853,13
535644,1264,14
535644,9115,15
535644,14507,16
535644,599,17
535644,10827,18
535644,8832,19
535644,9198,20
14214,12719,1
14214,14414,2
14214,10772,3
14214,5906,4
14214,5693,5
14214,3734,6
14214,657,7
14214,1287,8
14214,460,9
14214,1819,10
14214,1024,11
14214,14388,12
14214,13865,13
14214,15464,14
14214,6458,15
14214,16166,16
14214,11237,17
14214,9524,18
14214,16270,19
14214,3071,20
347436,599,1
347436,7230,2
347436,12719,3
347436,7671,4
347436,14414,5
347436,11103,6
347436,3243,7
347436,602,8
347436,2041,9
347436,365,10
347436,6458,11
347436,1287,12
347436,6837,13
347436,4207,14
347436,15464,15
347436,11237,16
347436,5693,17
347436,15208,18
347436,11102,19
347436,15195,20
950440,14388,1
950440,599,2
950440,12719,3
950440,14414,4
950440,9524,5
950440,312,6
950440,2323,7
950440,9211,8
950440,602,9
950440,3329,10
950440,3071,11
950440,657,12
950440,10191,13
950440,3446,14
950440,2302,15
950440,9465,16
950440,2775,17
950440,11103,18
950440,11237,19
950440,10786,20
915396,6837,1
915396,7671,2
915396,14414,3
915396,12719,4
915396,657,5
915396,1287,6
915396,5693,7
915396,11237,8
915396,1844,9
915396,10772,10
915396,583,11
915396,8636,12
915396,15464,13
915396,9169,14
915396,7626,15
915396,16166,16
915396,3734,17
915396,1819,18
915396,1847,19
915396,3182,20
582930,1024,1
582930,12719,2
582930,5906,3
582930,460,4
582930,14388,5
582930,14414,6
582930,16166,7
582930,6837,8
582930,5411,9
582930,9465,10
582930,13453,11
582930,6458,12
582930,1287,13
582930,13915,14
582930,10772,15
582930,830,16
582930,1819,17
582930,5693,18
582930,9524,19
582930,2323,20
695329,12719,1
695329,14414,2
695329,9524,3
695329,14388,4
695329,9211,5
695329,1678,6
695329,6458,7
695329,1817,8
695329,2323,9
695329,10436,10
695329,3071,11
695329,11237,12
695329,15464,13
695329,9465,14
695329,5693,15
695329,657,16
695329,1287,17
695329,11778,18
695329,2625,19
695329,16166,20
37639,12719,1
37639,657,2
37639,1287,3
37639,14414,4
37639,5906,5
37639,460,6
37639,14388,7
37639,9524,8
37639,10772,9
37639,1819,10
37639,15464,11
37639,13865,12
37639,1024,13
37639,6458,14
37639,16270,15
37639,13073,16
37639,8636,17
37639,5693,18
37639,13955,19
37639,11237,20
268084,14388,1
268084,9211,2
268084,599,3
268084,1895,4
268084,11103,5
268084,1678,6
268084,6837,7
268084,14414,8
268084,2775,9
268084,2323,10
268084,4207,11
268084,6458,12
268084,12719,13
268084,15787,14
268084,9465,15
268084,1817,16
268084,14655,17
268084,11940,18
268084,9198,19
268084,5693,20
523448,1264,1
523448,11103,2
523448,3446,3
523448,4207,4
523448,180,5
523448,8134,6
523448,9198,7
523448,86,8
523448,14968,9
523448,11940,10
523448,1678,11
523448,808,12
523448,11592,13
523448,8832,14
523448,10859,15
523448,835,16
523448,3360,17
523448,12011,18
523448,8356,19
523448,6853,20
1070669,7671,1
1070669,14414,2
1070669,6837,3
1070669,11237,4
1070669,6458,5
1070669,12719,6
1070669,10436,7
1070669,2625,8
1070669,657,9
1070669,1287,10
1070669,9465,11
1070669,15464,12
1070669,5693,13
1070669,11778,14
1070669,1554,15
1070669,12637,16
1070669,14317,17
1070669,8636,18
1070669,16166,19
1070669,3095,20
175197,6557,1
175197,12719,2
175197,14414,3
175197,14388,4
175197,9524,5
175197,1678,6
175197,209,7
175197,599,8
175197,386,9
175197,9211,10
175197,2775,11
175197,2323,12
175197,9465,13
175197,3071,14
175197,3446,15
175197,10786,16
175197,6458,17
175197,6837,18
175197,5693,19
175197,9941,20
1034966,1678,1
1034966,4459,2
1034966,456,3
1034966,3784,4
1034966,11341,5
1034966,11073,6
1034966,1024,7
1034966,7102,8
1034966,12719,9
1034966,512,10
1034966,14388,11
1034966,9862,12
1034966,849,13
1034966,3272,14
1034966,1288,15
1034966,9211,16
1034966,3734,17
1034966,14414,18
1034966,9524,19
1034966,792,20
947611,512,1
947611,3784,2
947611,7102,3
947611,16043,4
947611,13086,5
947611,7579,6
947611,1244,7
947611,9512,8
947611,849,9
947611,2493,10
947611,15506,11
947611,12874,12
947611,1582,13
947611,10191,14
947611,7793,15
947611,180,16
947611,3552,17
947611,11592,18
947611,6853,19
947611,5249,20
673492,599,1
673492,11103,2
673492,7671,3
673492,602,4
673492,4207,5
673492,12719,6
673492,6837,7
673492,14414,8
673492,3446,9
673492,11940,10
673492,6458,11
673492,3495,12
673492,2872,13
673492,14260,14
673492,5693,15
673492,15687,16
673492,9465,17
673492,12164,18
673492,11237,19
673492,10191,20
219343,6837,1
219343,14414,2
219343,12719,3
219343,1895,4
219343,14388,5
219343,9211,6
219343,1817,7
219343,3734,8
219343,6458,9
219343,2323,10
219343,2775,11
219343,13955,12
219343,14655,13
219343,9465,14
219343,15787,15
219343,1287,16
219343,657,17
219343,13865,18
219343,11237,19
219343,16166,20
873103,7626,1
873103,12173,2
873103,11310,3
873103,16166,4
873103,1819,5
873103,4436,6
873103,657,7
873103,1287,8
873103,3935,9
873103,6837,10
873103,12719,11
873103,11778,12
873103,15464,13
873103,5693,14
873103,14414,15
873103,7671,16
873103,10772,17
873103,12981,18
873103,11237,19
873103,9169,20
211465,6837,1
211465,16398,2
211465,7671,3
211465,13865,4
211465,11237,5
211465,657,6
211465,3734,7
211465,1287,8
211465,15464,9
211465,3784,10
211465,5693,11
211465,11778,12
211465,16166,13
211465,602,14
211465,10772,15
211465,7626,16
211465,10736,17
211465,190,18
211465,3182,19
211465,6828,20
896004,599,1
896004,3734,2
896004,9728,3
896004,7671,4
896004,14414,5
896004,1523,6
896004,12719,7
896004,6837,8
896004,8902,9
896004,7298,10
896004,13865,11
896004,5693,12
896004,9820,13
896004,6458,14
896004,11237,15
896004,6481,16
896004,15464,17
896004,657,18
896004,1287,19
896004,602,20
4759,6837,1
4759,657,2
4759,7671,3
4759,5693,4
4759,3734,5
4759,1287,6
4759,1819,7
4759,12719,8
4759,9169,9
4759,15464,10
4759,10772,11
4759,13865,12
4759,9728,13
4759,16166,14
4759,11778,15
4759,12501,16
4759,16270,17
4759,11237,18
4759,8636,19
4759,7417,20
897865,602,1
897865,599,2
897865,9211,3
897865,14414,4
897865,12719,5
897865,1678,6
897865,6837,7
897865,9465,8
897865,14388,9
897865,1895,10
897865,1817,11
897865,15787,12
897865,6458,13
897865,2323,14
897865,9572,15
897865,13955,16
897865,1554,17
897865,3734,18
897865,14655,19
897865,9532,20
243560,3734,1
243560,7626,2
243560,1287,3
243560,657,4
243560,16166,5
243560,12173,6
243560,15464,7
243560,10772,8
243560,13865,9
243560,11310,10
243560,1819,11
243560,5693,12
243560,8636,13
243560,16270,14
243560,14414,15
243560,14317,16
243560,4436,17
243560,3935,18
243560,11237,19
243560,7571,20
943080,14414,1
943080,12719,2
943080,3071,3
943080,6458,4
943080,5906,5
943080,14461,6
943080,657,7
943080,5693,8
943080,6837,9
943080,3734,10
943080,1287,11
943080,14388,12
943080,1819,13
943080,15464,14
943080,10772,15
943080,11237,16
943080,16166,17
943080,13865,18
943080,1024,19
943080,16270,20
670351,1287,1
670351,6837,2
670351,12719,3
670351,10772,4
670351,657,5
670351,7626,6
670351,16166,7
670351,13865,8
670351,11310,9
670351,14388,10
670351,5693,11
670351,3734,12
670351,15464,13
670351,14414,14
670351,1819,15
670351,12173,16
670351,3935,17
670351,9211,18
670351,7571,19
670351,4436,20
200380,1819,1
200380,1287,2
200380,657,3
200380,14414,4
200380,9169,5
200380,11237,6
200380,15464,7
200380,16166,8
200380,12501,9
200380,5693,10
200380,12719,11
200380,16270,12
200380,10772,13
200380,6837,14
200380,3734,15
200380,9211,16
200380,11778,17
200380,14388,18
200380,1024,19
200380,7671,20
678421,12719,1
678421,14414,2
678421,16166,3
678421,7671,4
678421,3182,5
678421,16270,6
678421,10772,7
678421,657,8
678421,5693,9
678421,6837,10
678421,1287,11
678421,1819,12
678421,6458,13
678421,11237,14
678421,15464,15
678421,8636,16
678421,9465,17
678421,9169,18
678421,12501,19
678421,11778,20
708899,1678,1
708899,3784,2
708899,512,3
708899,15599,4
708899,5952,5
708899,2668,6
708899,7102,7
708899,1456,8
708899,1114,9
708899,1496,10
708899,6177,11
708899,1024,12
708899,5544,13
708899,6189,14
708899,12719,15
708899,14388,16
708899,9524,17
708899,849,18
708899,14414,19
708899,6837,20
498873,7671,1
498873,11103,2
498873,14414,3
498873,599,4
498873,12719,5
498873,9512,6
498873,6837,7
498873,9465,8
498873,8854,9
498873,5154,10
498873,13086,11
498873,6458,12
498873,4207,13
498873,5693,14
498873,657,15
498873,11237,16
498873,15464,17
498873,1287,18
498873,10772,19
498873,3734,20
941776,7671,1
941776,14388,2
941776,9211,3
941776,12719,4
941776,6837,5
941776,14414,6
941776,11237,7
941776,6458,8
941776,10436,9
941776,9465,10
941776,15464,11
941776,2625,12
941776,5693,13
941776,1554,14
941776,11778,15
941776,1287,16
941776,657,17
941776,16166,18
941776,12637,19
941776,14317,20
98522,6837,1
98522,3734,2
98522,7671,3
98522,5693,4
98522,1024,5
98522,15464,6
98522,14414,7
98522,12719,8
98522,1287,9
98522,10772,10
98522,14847,11
98522,11237,12
98522,6458,13
98522,13865,14
98522,14388,15
98522,1678,16
98522,657,17
98522,16166,18
98522,9524,19
98522,3784,20
170914,13865,1
170914,3734,2
170914,10772,3
170914,14414,4
170914,16166,5
170914,1287,6
170914,14388,7
170914,12719,8
170914,11778,9
170914,15464,10
170914,657,11
170914,5693,12
170914,8636,13
170914,1819,14
170914,12501,15
170914,9524,16
170914,14431,17
170914,16270,18
170914,6458,19
170914,11237,20
949283,12719,1
949283,7626,2
949283,11237,3
949283,657,4
949283,11310,5
949283,6458,6
949283,1819,7
949283,1024,8
949283,16166,9
949283,6837,10
949283,1287,11
949283,7571,12
949283,14414,13
949283,8636,14
949283,10772,15
949283,3935,16
949283,11778,17
949283,12173,18
949283,9524,19
949283,9211,20
240498,7109,1
240498,599,2
240498,13441,3
240498,7671,4
240498,14649,5
240498,5513,6
240498,6837,7
240498,12719,8
240498,4370,9
240498,11102,10
240498,7747,11
240498,12564,12
240498,4207,13
240498,11103,14
240498,9053,15
240498,512,16
240498,3784,17
240498,15851,18
240498,6985,19
240498,4946,20
508299,11310,1
508299,7626,2
508299,15464,3
508299,16166,4
508299,5693,5
508299,10772,6
508299,6837,7
508299,14317,8
508299,7671,9
508299,3734,10
508299,13865,11
508299,12719,12
508299,12173,13
508299,3935,14
508299,4436,15
508299,657,16
508299,14414,17
508299,11778,18
508299,16270,19
508299,7571,20
178202,1523,1
178202,3784,2
178202,512,3
178202,7102,4
178202,3446,5
178202,849,6
178202,14414,7
178202,7298,8
178202,6988,9
178202,15471,10
178202,1264,11
178202,9198,12
178202,180,13
178202,6458,14
178202,9820,15
178202,11103,16
178202,7671,17
178202,11940,18
178202,8832,19
178202,9422,20
842950,14388,1
842950,1024,2
842950,9524,3
842950,6837,4
842950,14414,5
842950,12719,6
842950,7671,7
842950,3734,8
842950,9211,9
842950,6458,10
842950,830,11
842950,11237,12
842950,16463,13
842950,7829,14
842950,657,15
842950,13865,16
842950,9465,17
842950,1287,18
842950,10772,19
842950,8636,20
667241,599,1
667241,602,2
667241,7671,3
667241,1024,4
667241,14414,5
667241,9854,6
667241,12719,7
667241,14388,8
667241,4207,9
667241,9465,10
667241,6837,11
667241,10338,12
667241,11959,13
667241,4049,14
667241,6458,15
667241,14765,16
667241,9211,17
667241,1678,18
667241,1054,19
667241,11103,20
597894,599,1
597894,12011,2
597894,15977,3
597894,6033,4
597894,3363,5
597894,1852,6
597894,512,7
597894,3784,8
597894,15603,9
597894,15983,10
597894,4239,11
597894,8181,12
597894,602,13
597894,2332,14
597894,7671,15
597894,8679,16
597894,12719,17
597894,9673,18
597894,14414,19
597894,11103,20
713934,602,1
713934,599,2
713934,7671,3
713934,14414,4
713934,6837,5
713934,12719,6
713934,6458,7
713934,15464,8
713934,657,9
713934,1287,10
713934,11778,11
713934,9465,12
713934,11237,13
713934,3182,14
713934,5693,15
713934,10772,16
713934,16166,17
713934,8636,18
713934,14317,19
713934,14431,20
439810,6837,1
439810,12719,2
439810,14414,3
439810,3734,4
439810,7671,5
439810,1024,6
439810,13865,7
439810,11237,8
439810,657,9
439810,1287,10
439810,8636,11
439810,6458,12
439810,9524,13
439810,14388,14
439810,3182,15
439810,9211,16
439810,9169,17
439810,1819,18
439810,5693,19
439810,9465,20
796114,11237,1
796114,1819,2
796114,657,3
796114,1287,4
796114,14414,5
796114,3734,6
796114,9169,7
796114,12719,8
796114,15464,9
796114,16166,10
796114,12501,11
796114,16270,12
796114,5693,13
796114,13865,14
796114,6837,15
796114,14388,16
796114,10772,17
796114,11778,18
796114,9524,19
796114,1024,20
691982,7671,1
691982,6837,2
691982,12719,3
691982,3734,4
691982,6458,5
691982,14260,6
691982,13865,7
691982,9465,8
691982,11237,9
691982,8636,10
691982,657,11
691982,1287,12
691982,11103,13
691982,10191,14
691982,3446,15
691982,11778,16
691982,7571,17
691982,1264,18
691982,15464,19
691982,5693,20
681019,7671,1
681019,6837,2
681019,3734,3
681019,13865,4
681019,12719,5
681019,14414,6
681019,657,7
681019,8636,8
681019,1287,9
681019,6458,10
681019,5693,11
681019,11237,12
681019,4740,13
681019,3182,14
681019,15464,15
681019,10772,16
681019,11778,17
681019,9465,18
681019,16166,19
